sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
marmgCAMI2_short_read_pooled_gold_standard_assembly	2	Bacteria	superkingdom	0.9986881463291322	0.9861034364339616	2386449853	2383319180	2416905866	0.9989843796573499	0.9612006010140013	1375514	1374117	1429584	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2157	Archaea	superkingdom	0.9990282539099659	0.9637881355050434	155581794	155430608	161270514	0.9989563184481152	0.9443165524408371	143722	143572	152038	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	10239	Viruses	superkingdom	0.0	0.0	164705	0	623753	0.0	0.0	180	0	51	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2759	Eukaryota	superkingdom	0.0		1329220	0	0	0.0		1144	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	74201	Verrucomicrobia	phylum	0.974672352878444	1.0	1744102	1699928	1699928	0.9923795008573062	1.0	5249	5209	5209	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	544448	Tenericutes	phylum	0.9507910799785401	1.0	1975780	1878554	1878554	0.017699115044247787	1.0	113	2	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1297	Deinococcus-Thermus	phylum	0.9886281920168011	1.0	4565413	4513496	4513496	0.9773776546629732	1.0	2166	2117	2117	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1090	Chlorobi	phylum	0.9984104950669302	1.0	9920699	9904930	9904930	0.9968819599109131	1.0	4490	4476	4476	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203691	Spirochaetes	phylum	0.9906600809244113	1.0	6402518	6342719	6342719	0.2028985507246377	1.0	69	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	508458	Synergistetes	phylum	0.9994307140515166	1.0	2000752	1999613	1999613	0.4	1.0	5	2	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1930617	Calditrichaeota	phylum	0.9994890353408857	1.0	4980775	4978230	4978230	0.8461538461538461	1.0	13	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	32066	Fusobacteria	phylum	0.9887129755484104	1.0	3167974	3132217	3132217	0.08571428571428572	1.0	35	3	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200783	Aquificae	phylum	0.9997429878344866	0.999969517343717	4921946	4920681	4920831	0.9988013185495954	0.9997000599880024	3337	3333	3334	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203682	Planctomycetes	phylum	0.9788830447956676	0.999960180821544	3848140	3766879	3767029	0.964326160815402	0.9994131455399061	1766	1703	1704	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	134625	Kiritimatiellaeota	phylum	0.9997463074806583	0.9999429364883115	2629167	2628500	2628650	0.9996609020006781	0.9996609020006781	2949	2948	2949	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200940	Thermodesulfobacteria	phylum	0.9989880279111957	0.9999179605204147	1830090	1828238	1828388	0.9990657116163189	0.999688376441259	3211	3208	3209	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200918	Thermotogae	phylum	0.9992634333212677	0.9998897861733923	30568855	30546339	30549706	0.9995545160931061	0.9994988585110529	35916	35900	35918	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200930	Deferribacteres	phylum	0.9992987741732818	0.9998775538225237	7812034	7806556	7807512	0.9984267453294002	0.9990161353797717	5085	5077	5082	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1117	Cyanobacteria	phylum	0.997237153776851	0.9992748350110517	101009241	100730168	100803267	0.9962766758380902	0.9996428914802148	73053	72781	72807	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	976	Bacteroidetes	phylum	0.9977152612317793	0.9897855894328423	292179574	291512020	294520372	0.9949750065772165	0.9577339951377634	114030	113457	118464	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28890	Euryarchaeota	phylum	0.9982740436932197	0.9834795986559901	131218849	130992371	133192769	0.9986281855115285	0.9697557476522642	132671	132489	136621	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1224	Proteobacteria	phylum	0.9966410792344813	0.9833628642997829	1592388262	1587039556	1613890064	0.9964219064804519	0.9497116280082999	875047	871916	918085	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	201174	Actinobacteria	phylum	0.9872877505457537	0.9764780572227063	185207190	182852790	187257449	0.988958740234375	0.978625354834813	163840	162031	165570	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1239	Firmicutes	phylum	0.991057856116636	0.9737248716144836	126202957	125074432	128449458	0.9860368033396512	0.9652750866067759	83362	82198	85155	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28889	Crenarchaeota	phylum	0.9649462520549891	0.9259491361725539	14447157	13940730	15055611	0.9975952867620537	0.7800131616057159	8317	8297	10637	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	651137	Thaumarchaeota	phylum	0.9991091881271574	0.788869171100642	9894345	9885531	12531268	0.9974035608308606	0.5626700146474157	2696	2689	4779	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	57723	Acidobacteria	phylum	0.4908532382884036	0.004474993837839954	50783	24927	5570287	0.4	0.002586764388876913	30	12	4639	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	192989	Nanoarchaeota	phylum		0.0	0	0	490866		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	7711	Chordata	phylum	0.0		1143334	0	0	0.0		942	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	51967	Candidatus Korarchaeota	phylum	0.0		2302	0	0	0.0		2	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	142182	Gemmatimonadetes	phylum	0.0		10833	0	0	0.0		11	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	256845	Lentisphaerae	phylum	0.0		4052	0	0	0.0		4	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	204428	Chlamydiae	phylum	0.0		9981	0	0	0.0		11	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200795	Chloroflexi	phylum	0.0		30663	0	0	0.0		18	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	74152	Elusimicrobia	phylum	0.0		1566	0	0	0.0		3	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200938	Chrysiogenetes	phylum	0.0		855	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	363464	Candidatus Gracilibacteria	phylum	0.0		2319	0	0	0.0		4	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1134404	Ignavibacteriae	phylum	0.0		2796	0	0	0.0		3	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	40117	Nitrospirae	phylum	0.0		6975	0	0	0.0		10	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2138240	Coprothermobacterota	phylum	0.0		3002	0	0	0.0		2	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	68297	Dictyoglomi	phylum	0.0		692	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	456828	Candidatus Cloacimonetes	phylum	0.0		287	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	191410	Chlorobia	class	0.9985401350947148	1.0	9919411	9904930	9904930	0.9971040320784139	1.0	4489	4476	4476	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203490	Fusobacteriia	class	0.9908122136033015	1.0	3161262	3132217	3132217	0.09090909090909091	1.0	33	3	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1553900	Oligoflexia	class	0.9977034844841413	1.0	7267532	7250842	7250842	0.9738717339667459	1.0	421	410	410	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	188787	Deinococci	class	0.9930116208973744	1.0	4545260	4513496	4513496	0.9851093531875291	1.0	2149	2117	2117	False
