sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
strmgCAMI2_short_read_pooled_gold_standard_assembly	2	Bacteria	superkingdom	1.0	0.7193633906826905	1044039952	1044039952	1451338733	1.0	0.8240607038704381	29105	29105	35319	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	2759	Eukaryota	superkingdom	0.0		120993388	0	0	0.0		1073	0	0	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	201174	Actinobacteria	phylum	1.0	0.9978478160728314	2543089	2543089	2548574	1.0	0.9	9	9	10	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	976	Bacteroidetes	phylum	0.9999454210307824	0.8463307981663525	27629690	27628182	32644661	0.9982014388489209	0.8125915080527086	556	555	683	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1224	Proteobacteria	phylum	0.9998841718372783	0.47507275052797904	427573043	427523518	899911682	0.9943860659277386	0.4937459795582875	6947	6908	13991	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1239	Firmicutes	phylum	0.99998678849763	0.3118624565268696	160996073	160993946	516233816	0.9996757983465716	0.29886115822631454	6169	6167	20635	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	4890	Ascomycota	phylum	0.0		61345222	0	0	0.0		536	0	0	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1913637	Mucoromycota	phylum	0.0		69300	0	0	0.0		24	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	6231	Nematoda	phylum	0.0		53425084	0	0	0.0		395	0	0	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	6656	Arthropoda	phylum	0.0		1404920	0	0	0.0		7	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	35493	Streptophyta	phylum	0.0		35269	0	0	0.0		6	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	6073	Cnidaria	phylum	0.0		128787	0	0	0.0		4	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	6157	Platyhelminthes	phylum	0.0		4832	0	0	0.0		3	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1760	Actinobacteria	class	1.0	0.9978478160728314	2543089	2543089	2548574	1.0	0.9	9	9	10	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	200643	Bacteroidia	class	0.9999453090288302	0.8445974978879395	27573107	27571599	32644661	0.9981785063752276	0.8023426061493412	549	548	683	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	186801	Clostridia	class	1.0	0.6562332056981935	3519170	3519170	5362682	1.0	0.4807692307692308	100	100	208	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1236	Gammaproteobacteria	class	0.9998291855790927	0.298183694430583	268384834	268338990	899911682	0.9928726984755494	0.35844471445929527	5051	5015	13991	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	91061	Bacilli	class	0.9999821871422354	0.2337301778338488	119408128	119406001	510871134	0.9995699849494732	0.22759093356831644	4651	4649	20427	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	147550	Sordariomycetes	class	0.0		60847623	0	0	0.0		482	0	0	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	2212703	Mucoromycetes	class	0.0		69300	0	0	0.0		24	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	119088	Enoplea	class	0.0		53186283	0	0	0.0		283	0	0	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	119089	Chromadorea	class	0.0		238801	0	0	0.0		112	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	147549	Pezizomycetes	class	0.0		32887	0	0	0.0		6	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	147545	Eurotiomycetes	class	0.0		464712	0	0	0.0		48	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	50557	Insecta	class	0.0		1404920	0	0	0.0		7	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	35581	Myxozoa	class	0.0		46672	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	28216	Betaproteobacteria	class	0.0		1250	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	6199	Cestoda	class	0.0		4832	0	0	0.0		3	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	6101	Anthozoa	class	0.0		82115	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	28211	Alphaproteobacteria	class	0.0		1256	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	526524	Erysipelotrichia	class	0.0		3078	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	4447	Liliopsida	class	0.0		12857	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	171549	Bacteroidales	order	0.9999453031610384	0.8445068858273639	27570149	27568641	32644661	0.9981718464351006	0.7994143484626647	547	546	683	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1385	Bacillales	order	0.9964186943402915	0.6911100388650181	45712937	45549225	65907341	0.9706666666666667	0.5899513776337115	375	364	617	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	186802	Clostridiales	order	1.0	0.6562332056981935	3519170	3519170	5362682	1.0	0.4807692307692308	100	100	208	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	85009	Propionibacteriales	order	1.0	0.6027150869466612	1536064	1536064	2548574	1.0	0.3	3	3	10	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	91347	Enterobacterales	order	0.9998678788040687	0.2943914045111818	264961271	264926264	899911682	0.9942016980741354	0.34314916732184975	4829	4801	13991	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	186826	Lactobacillales	order	0.9980878417501351	0.15756777765511362	70246278	70111956	444963793	0.9949616122840691	0.20933871781928318	4168	4147	19810	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	5125	Hypocreales	order	0.0		60847623	0	0	0.0		482	0	0	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	4827	Mucorales	order	0.0		69300	0	0	0.0		24	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	6329	Trichinellida	order	0.0		53186283	0	0	0.0		283	0	0	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	6236	Rhabditida	order	0.0		238801	0	0	0.0		112	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	5185	Pezizales	order	0.0		32887	0	0	0.0		6	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	33183	Onygenales	order	0.0		464712	0	0	0.0		48	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	2058949	Dictyosteliales	order	0.0		23723	0	0	0.0		4	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	7088	Lepidoptera	order	0.0		140760	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1446380	Pinales	order	0.0		1318	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	35583	Bivalvulida	order	0.0		46672	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	72274	Pseudomonadales	order	0.0		3969	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	6201	Cyclophyllidea	order	0.0		4832	0	0	0.0		3	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	6125	Scleractinia	order	0.0		82115	0	0	0.0		2	0	0	True
