sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
marmgCAMI2_short_read_pooled_gold_standard_assembly	2157	Archaea	superkingdom	0.9999761723761702	0.9831412083178453	158555466	158551688	161270514	0.9999442811572804	0.9443033978347518	143578	143570	152038	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2	Bacteria	superkingdom	0.999747065768409	0.9567897598044061	2313055834	2312470783	2416905866	0.9999358723042684	0.9598414643700545	1372262	1372174	1429584	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	10239	Viruses	superkingdom		0.0	0	0	623753		0.0	0	0	51	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2759	Eukaryota	superkingdom	0.0		10959794	0	0	0.0		2047	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	203691	Spirochaetes	phylum	0.9991950003694177	1.0	6347829	6342719	6342719	0.6086956521739131	1.0	23	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203682	Planctomycetes	phylum	0.9953889320560573	0.9950435741269844	3765722	3748358	3767029	0.9893554109994086	0.9818075117370892	1691	1673	1704	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1297	Deinococcus-Thermus	phylum	0.9996464576482105	0.9941887618821419	4488854	4487267	4513496	0.9980796927508402	0.9820500708549834	2083	2079	2117	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1090	Chlorobi	phylum	0.9999645523465582	0.9911170497923761	9817293	9816945	9904930	0.9997685185185186	0.9649240393208222	4320	4319	4476	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200783	Aquificae	phylum	0.9992043369074243	0.9899344236776269	4875179	4871300	4920831	0.9972451790633609	0.9772045590881824	3267	3258	3334	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28889	Crenarchaeota	phylum	0.9997065825093074	0.9882603236760036	14883230	14878863	15055611	0.9989166830805594	0.9535583341167623	10154	10143	10637	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200918	Thermotogae	phylum	0.9996642094275752	0.9853096131268825	30111030	30100919	30549706	0.99956845709025	0.9673144384431205	34759	34744	35918	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	651137	Thaumarchaeota	phylum	1.0	0.9795933659706264	12275547	12275547	12531268	1.0	0.9380623561414522	4483	4483	4779	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28890	Euryarchaeota	phylum	0.9998957802420421	0.9792717801369533	130445515	130431920	133192769	0.999836080929187	0.9375645032608457	128112	128091	136621	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200930	Deferribacteres	phylum	0.9999368505233546	0.9775459839190769	7632684	7632202	7807512	0.9995929995929996	0.9665486029122393	4914	4912	5082	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	134625	Kiritimatiellaeota	phylum	0.999870720311843	0.9680029673026078	2544870	2544541	2628650	0.9996460176991151	0.9576127500847745	2825	2824	2949	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	201174	Actinobacteria	phylum	0.9995434472892345	0.9647155718755946	180732691	180650177	187257449	0.999196233781146	0.9460409494473636	156762	156636	165570	False
