sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
strmgCAMI2_short_read_pooled_gold_standard_assembly	2	Bacteria	superkingdom	1.0	0.9984957405529395	1449155543	1449155543	1451338733	1.0	0.9964891418216824	35195	35195	35319	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	976	Bacteroidetes	phylum	0.9999537415366644	0.9985685561262223	32599440	32597932	32644661	0.9985141158989599	0.9838945827232797	673	672	683	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1224	Proteobacteria	phylum	0.9999220164128328	0.9985635679302138	898689103	898619020	899911682	0.9958367407627685	0.957401186477021	13451	13395	13991	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	201174	Actinobacteria	phylum	0.9527771752100775	0.9978478160728314	2669133	2543089	2548574	0.391304347826087	0.9	23	9	10	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1239	Firmicutes	phylum	0.9999730287559254	0.9944811364314035	513398639	513384792	516233816	0.999852739053603	0.9871092803489218	20372	20369	20635	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	204428	Chlamydiae	phylum	0.0		2542	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	91061	Bacilli	class	0.9999096849444822	0.99884009105122	510324660	510278570	510871134	0.9996537053527258	0.9892299407646742	20214	20207	20427	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1236	Gammaproteobacteria	class	0.9999239671074669	0.9980257962691943	898203366	898135073	899911682	0.9958761340631327	0.9493245657922951	13337	13282	13991	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1760	Actinobacteria	class	0.9823283650811677	0.9978478160728314	2588838	2543089	2548574	0.42857142857142855	0.9	21	9	10	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	200643	Bacteroidia	class	0.9999535949582707	0.9954142577862886	32496469	32494961	32644661	0.9984662576687117	0.9531478770131772	652	651	683	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	186801	Clostridia	class	0.9898581835542382	0.5374143012768611	2911510	2881982	5362682	0.9854014598540146	0.6490384615384616	137	135	208	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	526524	Erysipelotrichia	class	0.0		46413	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	204429	Chlamydiia	class	0.0		2542	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	84998	Coriobacteriia	class	0.0		80295	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	28216	Betaproteobacteria	class	0.0		4950	0	0	0.0		3	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	186826	Lactobacillales	order	0.9998486850234728	0.9983534952471964	444298387	444231158	444963793	0.9995914824082112	0.9881373043917213	19583	19575	19810	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1385	Bacillales	order	0.9997895564464794	0.9981478391003515	65799117	65785270	65907341	0.9947368421052631	0.9189627228525121	570	567	617	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	85009	Propionibacteriales	order	0.996304439295724	0.9978478160728314	2552522	2543089	2548574	0.8181818181818182	0.9	11	9	10	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	91347	Enterobacterales	order	0.9999278448165935	0.9967664826913537	897066530	897001802	899911682	0.996016241477055	0.9292402258594811	13053	13001	13991	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	171549	Bacteroidales	order	0.9999535949582707	0.9954142577862886	32496469	32494961	32644661	0.9984662576687117	0.9531478770131772	652	651	683	False
