Sample	Tool	accuracy_bp	accuracy_bp (unfiltered)	accuracy_seq	accuracy_seq (unfiltered)	adjusted_rand_index_bp	adjusted_rand_index_bp (unfiltered)	adjusted_rand_index_seq	adjusted_rand_index_seq (unfiltered)	binning type	f1_score_bp	f1_score_bp (unfiltered)	f1_score_bp_cami1	f1_score_bp_cami1 (unfiltered)	f1_score_per_bp	f1_score_per_bp (unfiltered)	f1_score_per_seq	f1_score_per_seq (unfiltered)	f1_score_seq	f1_score_seq (unfiltered)	f1_score_seq_cami1	f1_score_seq_cami1 (unfiltered)	misclassification_bp	misclassification_bp (unfiltered)	misclassification_seq	misclassification_seq (unfiltered)	percentage_of_assigned_bps	percentage_of_assigned_bps (unfiltered)	percentage_of_assigned_seqs	percentage_of_assigned_seqs (unfiltered)	precision_avg_bp	precision_avg_bp (unfiltered)	precision_avg_bp_sem	precision_avg_bp_sem (unfiltered)	precision_avg_bp_var	precision_avg_bp_var (unfiltered)	precision_avg_seq	precision_avg_seq (unfiltered)	precision_avg_seq_sem	precision_avg_seq_sem (unfiltered)	precision_weighted_bp	precision_weighted_bp (unfiltered)	precision_weighted_seq	precision_weighted_seq (unfiltered)	rand_index_bp	rand_index_bp (unfiltered)	rand_index_seq	rand_index_seq (unfiltered)	rank	recall_avg_bp	recall_avg_bp (unfiltered)	recall_avg_bp_cami1	recall_avg_bp_cami1 (unfiltered)	recall_avg_bp_sem	recall_avg_bp_sem (unfiltered)	recall_avg_bp_sem_cami1	recall_avg_bp_sem_cami1 (unfiltered)	recall_avg_bp_var	recall_avg_bp_var (unfiltered)	recall_avg_bp_var_cami1	recall_avg_bp_var_cami1 (unfiltered)	recall_avg_seq	recall_avg_seq (unfiltered)	recall_avg_seq_cami1	recall_avg_seq_cami1 (unfiltered)	recall_avg_seq_sem	recall_avg_seq_sem (unfiltered)	recall_avg_seq_sem_cami1	recall_avg_seq_sem_cami1 (unfiltered)	recall_weighted_bp	recall_weighted_bp (unfiltered)	recall_weighted_seq	recall_weighted_seq (unfiltered)	unifrac_bp	unifrac_bp (unfiltered)	unifrac_seq	unifrac_seq (unfiltered)
marmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	superkingdom	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
marmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	phylum	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
marmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	class	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
marmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	order	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
marmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	family	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
marmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	genus	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
marmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	species	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
marmgCAMI2_short_read_pooled_gold_standard_assembly	krepp v0.4.5 (HD=3)	0.9898007435072519	0.9898007435072519	0.9891399802614067	0.9891399802614067	0.9986845462144229	0.9986845462144229	0.9962900873830517	0.9962900873830517	taxonomic	0.7909879086392256	0.7909879086392256	0.0	0.0	0.9948077769000625	0.9948077769000625	0.9942767769843244	0.9942767769843244	0.7939582711776285	0.7939582711776285	0.0	0.0	0.00013427471216054254	0.00013427471216054254	0.0005327950016928984	0.0005327950016928984	0.989933666565388	0.989933666565388	0.9896672700362211	0.9896672700362211	0.9996868549201169	0.9996868549201169	0.00020392373902100577	0.00020392373902100577	0.0	0.0	0.9991815223992488	0.9991815223992488	0.0003535118513437463	0.0003535118513437463	0.9998657252878395	0.9998657252878395	0.9994672049983071	0.9994672049983071	0.9997314866349705	0.9997314866349705	0.9989349770572594	0.9989349770572594	superkingdom	0.6543772807339144	0.6543772807339144	0.0	0.0	0.3272364277212758	0.3272364277212758	0.0	0.0	0.0	0.0	0.0	0.0	0.6586726086544569	0.6586726086544569	0.0	0.0	0.32933735336748265	0.32933735336748265	0.0	0.0	0.9898007435072519	0.9898007435072519	0.9891399802614067	0.9891399802614067	0.22143492064809392	0.21542892554202614	0.2721127322029128	0.2588296646879064
marmgCAMI2_short_read_pooled_gold_standard_assembly	krepp v0.4.5 (HD=3)	0.9796287935698963	0.9879667955955941	0.9738978281717725	0.9835291006763716	0.9952435531939421	0.9952361569991773	0.9865557144086345	0.986430793506093	taxonomic	0.5002604184739092	0.6989685983475917	0.0	0.0	0.9886280581324508	0.9928164996602642	0.9837666860498552	0.9885594858413067	0.49178422582040693	0.6292163088768155	0.0	0.0	0.0022058025907055745	0.0022859492185607344	0.006162399165435817	0.006358407362433649	0.9817944382854066	0.9902304120321742	0.979936588587464	0.9898227972378333	0.9977882929396593	0.5697751728641044	0.0008938689354658603	0.07848625821455468	0.0	0.0	0.9338700195575456	0.482596271952375	0.060319523098364435	0.07692050463567739	0.9977941974092944	0.9977140507814393	0.9938376008345642	0.9936415926375664	0.9976696318692942	0.9976763123836869	0.993688413487724	0.9936808379140066	phylum	0.33381167130725686	0.9039297617702461	0.0	0.0	0.07342461234786837	0.05710271639553001	0.0	0.0	0.0	0.0	0.0	0.0	0.3337771025403103	0.9038063209748683	0.0	0.0	0.07336299924249709	0.05693350306480337	0.0	0.0	0.9796287935698963	0.9879667955955941	0.9738978281717725	0.9835291006763716	0.22143492064809392	0.21542892554202614	0.2721127322029128	0.2588296646879064
marmgCAMI2_short_read_pooled_gold_standard_assembly	krepp v0.4.5 (HD=3)	0.9835178479992425	0.992535891303274	0.977817187029954	0.9879379485581675	0.9970165409537727	0.9968950382096091	0.9894932865885735	0.9889680608545616	taxonomic	0.4973082765658489	0.6164160720945456	0.0	0.0	0.9909858938063574	0.9954925327038859	0.9863152226553372	0.991247062057498	0.4805004892064697	0.5457883867836101	0.0	0.0	0.0014317799306493573	0.0015331583294682094	0.0050377369061885835	0.005421582087958066	0.9849280482118058	0.9940599425842378	0.982768114229232	0.9933233325454467	0.9973671542276796	0.4534677478868509	0.0008247777107053557	0.056981784850782397	0.0	0.0	0.887991899142774	0.3816146971101754	0.05369801308663525	0.05352444662097764	0.9985682200693506	0.9984668416705318	0.9949622630938114	0.9945784179120419	0.9987658953788399	0.9987294979603406	0.9953776477201579	0.9951991477372248	class	0.3312343514867856	0.9621553162747356	0.0	0.0	0.05340000301399002	0.028166986194613816	0.0	0.0	0.0	0.0	0.0	0.0	0.3293601229434595	0.9578729990444553	0.0	0.0	0.05313323305373382	0.028391181544328875	0.0	0.0	0.9835178479992425	0.992535891303274	0.977817187029954	0.9879379485581675	0.22143492064809392	0.21542892554202614	0.2721127322029128	0.2588296646879064
