N6990	2
N6565	3
N6143	4
N5704	5
N6142	7
N5703	8
N5283	8
N5702	10
N5282	11
N4906	11
N5280	13
N5281	15
N4905	15
N4532	15
N4169	16
N3809	17
N6141	19
N5701	20
N5279	21
N4904	22
N5278	24
N4903	25
N4531	25
N4168	26
N3808	27
N3459	27
N3108	28
N4902	30
N4530	31
N4167	32
N3807	33
N3458	34
N3107	35
N2781	35
N2482	36
N3457	38
N3105	40
N3106	41
N2780	41
N3104	43
N2779	44
N2481	44
N2179	44
N1889	45
N4166	47
N3805	49
N3806	50
N3456	50
N3102	52
N3103	53
N2778	53
N3101	55
N2777	56
N2480	56
N3454	58
N3455	60
N3100	60
N3453	62
N3099	63
N2776	63
N3098	65
N2775	66
N2479	66
N2178	66
N3452	68
N3096	70
N3097	71
N2774	71
N3095	73
N2773	74
N2478	74
N2177	75
N1888	75
N1622	75
N5277	77
N4901	78
N4529	79
N4165	80
N3803	82
N3804	83
N3451	83
N4528	85
N4164	86
N3802	87
N3450	88
N3094	88
N3801	90
N3449	91
N3093	92
N2771	94
N2772	94
N3800	96
N3448	97
N3092	98
N2770	99
N2476	100
N2176	100
N1887	101
N2769	103
N2474	105
N2475	106
N2175	106
N1886	107
N1621	107
N1374	110
N1375	110
N1620	110
N1154	110
N1885	112
N1619	113
N1373	114
N1153	115
N3091	117
N966	117
N2767	119
N2768	120
N2473	120
N2174	121
N1884	122
N2472	124
N2172	126
N2173	127
N1883	127
N1618	127
N1881	129
N1882	131
N1617	131
N1372	131
N3090	133
N2766	134
N2471	135
N1880	137
N1616	138
N1371	139
N965	140
N1615	142
N779	142
N1370	143
N1614	145
N1369	146
N1151	146
N963	148
N964	149
N778	149
N2470	151
N604	151
N2170	152
N1879	153
N1613	154
N1368	155
N1878	157
N1612	158
N1367	159
N1150	159
N1366	161
N962	162
N1149	163
N961	164
N1365	166
N777	166
N1148	167
N959	169
N960	170
N776	170
N603	170
N9616	172
N9433	173
N9771	175
N9617	176
N9896	178
N10003	180
N10098	182
N9772	183
N9897	185
N10004	186
N9898	186
N9773	186
N9618	186
N9434	186
N9218	186
N8959	187
N8677	188
N8333	189
N9775	191
N9623	192
N9776	194
N9624	195
N10005	197
N9440	197
N9625	199
N9899	200
N9777	201
N10243	203
N10177	204
N10099	205
N10006	206
N10244	208
N10245	210
N10178	210
N10365	212
N10305	213
N10366	215
