sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
rhimgCAMI2_short_read_pooled_gsa	2	Bacteria	superkingdom	0.4697379957685987	0.6690250373693775	1483371959	696796171	1041509857	0.21963795163456368	0.05830958628408054	310511	68200	1169619	False
rhimgCAMI2_short_read_pooled_gsa	2759	Eukaryota	superkingdom		0.0	0	0	1509741951		0.0	0	0	2255681	True
rhimgCAMI2_short_read_pooled_gsa	2157	Archaea	superkingdom		0.0	0	0	1317428		0.0	0	0	5251	True
rhimgCAMI2_short_read_pooled_gsa	10239	Viruses	superkingdom		0.0	0	0	478642		0.0	0	0	865	True
rhimgCAMI2_short_read_pooled_gsa	1224	Proteobacteria	phylum	0.8055266874533783	0.7372395737139289	667443714	537643724	729265958	0.31988322385569806	0.05104952702646489	95910	30680	600985	False
rhimgCAMI2_short_read_pooled_gsa	976	Bacteroidetes	phylum	0.7045613769914448	0.5482184856797437	44274262	31193935	56900553	0.31868131868131866	0.042985792594249915	9646	3074	71512	False
rhimgCAMI2_short_read_pooled_gsa	201174	Actinobacteria	phylum	0.578058584253792	0.46942720640528574	155749257	90032195	191791600	0.5559856676690768	0.052958922476840566	31258	17379	328160	False
rhimgCAMI2_short_read_pooled_gsa	1239	Firmicutes	phylum	0.17992566404129115	0.2564517981289176	67877782	12212955	47622809	0.11391564264363999	0.021047556432171818	21077	2401	114075	False
rhimgCAMI2_short_read_pooled_gsa	1297	Deinococcus-Thermus	phylum	0.8504879862066784	0.045401239054900115	379314	322602	7105577	0.8708487084870848	0.011059562303763064	271	236	21339	True
rhimgCAMI2_short_read_pooled_gsa	508458	Synergistetes	phylum		0.0	0	0	694188		0.0	0	0	2273	True
rhimgCAMI2_short_read_pooled_gsa	204428	Chlamydiae	phylum		0.0	0	0	174691		0.0	0	0	672	True
rhimgCAMI2_short_read_pooled_gsa	67819	Armatimonadetes	phylum		0.0	0	0	300579		0.0	0	0	1213	True
rhimgCAMI2_short_read_pooled_gsa	28890	Euryarchaeota	phylum		0.0	0	0	882187		0.0	0	0	3490	True
rhimgCAMI2_short_read_pooled_gsa	200795	Chloroflexi	phylum		0.0	0	0	713899		0.0	0	0	2929	True
rhimgCAMI2_short_read_pooled_gsa	28889	Crenarchaeota	phylum		0.0	0	0	181266		0.0	0	0	721	True
rhimgCAMI2_short_read_pooled_gsa	57723	Acidobacteria	phylum		0.0	0	0	2853343		0.0	0	0	10377	True
rhimgCAMI2_short_read_pooled_gsa	74201	Verrucomicrobia	phylum		0.0	0	0	1479226		0.0	0	0	5913	True
rhimgCAMI2_short_read_pooled_gsa	35493	Streptophyta	phylum		0.0	0	0	118685162		0.0	0	0	16474	True
rhimgCAMI2_short_read_pooled_gsa	142182	Gemmatimonadetes	phylum		0.0	0	0	1112779		0.0	0	0	4122	True
rhimgCAMI2_short_read_pooled_gsa	1913637	Mucoromycota	phylum		0.0	0	0	1226509		0.0	0	0	4970	True
rhimgCAMI2_short_read_pooled_gsa	4890	Ascomycota	phylum		0.0	0	0	1339883822		0.0	0	0	2155687	True
rhimgCAMI2_short_read_pooled_gsa	5204	Basidiomycota	phylum		0.0	0	0	49946458		0.0	0	0	78550	True
rhimgCAMI2_short_read_pooled_gsa	1117	Cyanobacteria	phylum	0.0	0.0	14500853	0	1494655	0.0	0.0	2107	0	6049	False
rhimgCAMI2_short_read_pooled_gsa	651137	Thaumarchaeota	phylum		0.0	0	0	253975		0.0	0	0	1040	True
rhimgCAMI2_short_read_pooled_gsa	28216	Betaproteobacteria	class	0.9061478785193796	0.8315946918708718	312904296	283537564	340956438	0.5121186987374435	0.0949806289881495	32553	16671	175520	False
