Sample	Tool	accuracy_bp	accuracy_bp (unfiltered)	accuracy_seq	accuracy_seq (unfiltered)	adjusted_rand_index_bp	adjusted_rand_index_bp (unfiltered)	adjusted_rand_index_seq	adjusted_rand_index_seq (unfiltered)	binning type	f1_score_bp	f1_score_bp (unfiltered)	f1_score_bp_cami1	f1_score_bp_cami1 (unfiltered)	f1_score_per_bp	f1_score_per_bp (unfiltered)	f1_score_per_seq	f1_score_per_seq (unfiltered)	f1_score_seq	f1_score_seq (unfiltered)	f1_score_seq_cami1	f1_score_seq_cami1 (unfiltered)	misclassification_bp	misclassification_bp (unfiltered)	misclassification_seq	misclassification_seq (unfiltered)	percentage_of_assigned_bps	percentage_of_assigned_bps (unfiltered)	percentage_of_assigned_seqs	percentage_of_assigned_seqs (unfiltered)	precision_avg_bp	precision_avg_bp (unfiltered)	precision_avg_bp_sem	precision_avg_bp_sem (unfiltered)	precision_avg_bp_var	precision_avg_bp_var (unfiltered)	precision_avg_seq	precision_avg_seq (unfiltered)	precision_avg_seq_sem	precision_avg_seq_sem (unfiltered)	precision_weighted_bp	precision_weighted_bp (unfiltered)	precision_weighted_seq	precision_weighted_seq (unfiltered)	rand_index_bp	rand_index_bp (unfiltered)	rand_index_seq	rand_index_seq (unfiltered)	rank	recall_avg_bp	recall_avg_bp (unfiltered)	recall_avg_bp_cami1	recall_avg_bp_cami1 (unfiltered)	recall_avg_bp_sem	recall_avg_bp_sem (unfiltered)	recall_avg_bp_sem_cami1	recall_avg_bp_sem_cami1 (unfiltered)	recall_avg_bp_var	recall_avg_bp_var (unfiltered)	recall_avg_bp_var_cami1	recall_avg_bp_var_cami1 (unfiltered)	recall_avg_seq	recall_avg_seq (unfiltered)	recall_avg_seq_cami1	recall_avg_seq_cami1 (unfiltered)	recall_avg_seq_sem	recall_avg_seq_sem (unfiltered)	recall_avg_seq_sem_cami1	recall_avg_seq_sem_cami1 (unfiltered)	recall_weighted_bp	recall_weighted_bp (unfiltered)	recall_weighted_seq	recall_weighted_seq (unfiltered)	unifrac_bp	unifrac_bp (unfiltered)	unifrac_seq	unifrac_seq (unfiltered)
strmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0			0.0	0.0	1.0	1.0			1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	superkingdom	1.0	1.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0			0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
strmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	phylum	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
strmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	class	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
strmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	order	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
strmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	family	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
strmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	genus	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
strmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	species	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
strmgCAMI2_short_read_pooled_gold_standard_assembly	LSHVec cami2	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0			0.0	0.0	1.0	1.0			1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	superkingdom	1.0	1.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0			0.0	0.0	1.0	1.0	1.0	1.0	0.5298982549789087	0.5141388264733924	0.9806053399020354	0.9677227554574023
strmgCAMI2_short_read_pooled_gold_standard_assembly	LSHVec cami2	0.9931052146735478	0.9948574513789952	0.9602480251422747	0.9605028454939267	0.9915262097244891	0.9911063962520411	0.9131477058736823	0.9053071882553493	taxonomic	0.15670132538598291	0.20022028327415836	0.0	0.0	0.9949435134801676	0.9956964135028294	0.9659090909090909	0.9640786631806298	0.14946386035461937	0.14783681093360204	0.0	0.0	0.003211369484038551	0.003463208187514888	0.028362698753760185	0.032318795105114484	0.9963047172392938	0.9983148234492822	0.9882782638240041	0.9925818964296838	0.9745423776299943	0.11130974461150966	0.023765049108496777	0.05316963539170665	0.0	0.0	0.8569195509726851	0.08021716451946323	0.12537104762282975	0.04228869526226145	0.9967886305159614	0.9965367918124851	0.9716373012462398	0.9676812048948855	0.995766025291952	0.9955554168759108	0.9565801159711096	0.9526624873175507	phylum	0.08520056572390984	0.994966904102419	0.0	0.0	0.047722179036581165	0.0019803129534760443	0.0	0.0	0.0	0.0	0.0	0.0	0.08187198358591166	0.941379856376727	0.0	0.0	0.045862361010693936	0.015317339842627559	0.0	0.0	0.9931052146735478	0.9948574513789952	0.9602480251422747	0.9605028454939267	0.5298982549789087	0.5141388264733924	0.9806053399020354	0.9677227554574023
strmgCAMI2_short_read_pooled_gold_standard_assembly	LSHVec cami2	0.9884793910478513	0.9938421618628434	0.9447039836914974	0.9499985843313797	0.9963487560209087	0.9911136840230194	0.9588788572418026	0.905236493906809	taxonomic	0.15276045066863533	0.23312786751999331	0.0	0.0	0.9936688994260653	0.9947683605290109	0.9658146872376762	0.9548649648538662	0.14509444501819718	0.17466668120161122	0.0	0.0	0.0010868148656938414	0.004303712876172927	0.012109548482605481	0.04021854172030093	0.9895548539735692	0.9981378606258143	0.9562841530054644	0.9898071859339166	0.995507298542149	0.13210858936387332	0.003508927639504061	0.05582503691994656	0.0	0.0	0.9531151526040027	0.09653155979967286	0.03679878845501633	0.04534943537408334	0.9989131851343062	0.9956962871238271	0.9878904515173945	0.9597814582796991	0.9981761332303543	0.9955579458547728	0.9794418062641925	0.9526880213659553	class	0.08272748567750417	0.9906360907665762	0.0	0.0	0.0463784336013682	0.0038489132632584556	0.0	0.0	0.0	0.0	0.0	0.0	0.07852416002170755	0.9165277983101404	0.0	0.0	0.044031866180259914	0.018837629826868627	0.0	0.0	0.9884793910478513	0.9938421618628434	0.9447039836914974	0.9499985843313797	0.5298982549789087	0.5141388264733924	0.9806053399020354	0.9677227554574023
strmgCAMI2_short_read_pooled_gold_standard_assembly	LSHVec cami2	0.9853571840144639	0.9907199548294561	0.9270081259378805	0.9323027265777627	0.994241272800156	0.988017998576806	0.9524177717967661	0.8890091460364866	taxonomic	0.09784653365424203	0.13816944100402426	0.0	0.0	0.9908926554036142	0.9916623115739253	0.951565792341786	0.9375854214123006	0.09121787001470909	0.11255502898936061	0.0	0.0	0.0035093282705286333	0.007393537265899308	0.022540004776689715	0.057071676068841115	0.9888273036257484	0.9980994402359136	0.9483847221042498	0.9887312777824967	0.9809919258178839	0.07426745577355193	0.01537586841807154	0.02940124112899054	0.0	0.0	0.8402705028441482	0.05998067182145578	0.12191107661942076	0.025019815682555527	0.9964906717294714	0.9926064627341007	0.9774599952233103	0.9429283239311589	0.9971227105565577	0.9940192675699538	0.9763078291684898	0.9450164506480722	order	0.05149119571728382	0.9899688399455974	0.0	0.0	0.025233224678641884	0.0040516015020160044	0.0	0.0	0.0	0.0	0.0	0.0	0.04822662162603385	0.9115365159956396	0.0	0.0	0.023636291931162682	0.013412903777248606	0.0	0.0	0.9853571840144639	0.9907199548294561	0.9270081259378805	0.9323027265777627	0.5298982549789087	0.5141388264733924	0.9806053399020354	0.9677227554574023
strmgCAMI2_short_read_pooled_gold_standard_assembly	LSHVec cami2	0.9863621261317833	0.9881208613461331	0.9181737916892142	0.9184301216143089	0.996762305449687	0.9898298601175998	0.9604405037066579	0.8917015290460273	taxonomic	0.08514783219352642	0.09869068816593313	0.0	0.0	0.9911197063213191	0.9892195176159169	0.9465478514908172	0.9249766941556112	0.07914656909833759	0.08687841434082162	0.0	0.0	0.00407659599844401	0.009679380281585659	0.023268496636975056	0.06838273530941241	0.9903995851173333	0.9977787412192762	0.9400472786306285	0.9858448919142149	0.8719580530873396	0.05204483810462387	0.10933366975470014	0.01693849753434402	0.0	0.0	0.7517911471829419	0.04568306073321457	0.12880880201062755	0.015527091571297624	0.995923404001556	0.9903206197184143	0.9767315033630249	0.9316172646905876	0.9983913410366003	0.9949554904699112	0.9814870475272142	0.9502309576809284	family	0.04475931879615778	0.9513525214026105	0.0	0.0	0.015545999747787033	0.026445583459266255	0.0	0.0	0.0	0.0	0.0	0.0	0.04177211293044285	0.8843874539160934	0.0	0.0	0.014503437263794246	0.02293337040306549	0.0	0.0	0.9863621261317833	0.9881208613461331	0.9181737916892142	0.9184301216143089	0.5298982549789087	0.5141388264733924	0.9806053399020354	0.9677227554574023
strmgCAMI2_short_read_pooled_gold_standard_assembly	LSHVec cami2	0.9638860474804869	0.9655180587334445	0.8408778739922365	0.8426694535682293	0.9606197925794332	0.9524887470502863	0.9024877551821274	0.8291147129714371	taxonomic	0.04357604373992039	0.04712908794237102	0.0	0.0	0.9702018140072989	0.9674665019355074	0.8755713086465814	0.8516204961071883	0.03831521363424493	0.03864241244864246	0.0	0.0	0.0233991067156617	0.030577174931700313	0.08674925411856271	0.1392362593790032	0.9869805097545109	0.9959720709747266	0.920752463421917	0.9789787996416841	0.7945410247315584	0.024163543012959223	0.10335301277211416	0.006950850103357141	0.0	0.0	0.6479153628006775	0.019778275747312273	0.11531272715298774	0.006066365728147308	0.9766008932843383	0.9694228250682997	0.9132507458814373	0.8607637406209968	0.9849990181465252	0.9820386693136652	0.958726724997998	0.9299799148565115	genus	0.022402342222321077	0.9505906222194166	0.0	0.0	0.006698282195984769	0.019240805471954437	0.0	0.0	0.0	0.0	0.0	0.0	0.019741319535521207	0.8360656864071846	0.0	0.0	0.005914242072559276	0.02260042329338121	0.0	0.0	0.9638860474804869	0.9655180587334445	0.8408778739922365	0.8426694535682293	0.5298982549789087	0.5141388264733924	0.9806053399020354	0.9677227554574023
