sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
marmgCAMI2_short_read_pooled_gold_standard_assembly	2157	Archaea	superkingdom	0.9999710647669878	0.9790990682896937	157904379	157899810	161270514	0.9999579572846011	0.9386206080058933	142712	142706	152038	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2	Bacteria	superkingdom	0.9997801241834146	0.9595285702368352	2319600254	2319090230	2416905866	0.9999362859604632	0.9441173096509194	1349781	1349695	1429584	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	10239	Viruses	superkingdom	0.3600322131436337	0.03440304094729805	59603	21459	623753	0.2564102564102564	0.19607843137254902	39	10	51	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2759	Eukaryota	superkingdom	0.0		23926391	0	0	0.0		1117	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	192989	Nanoarchaeota	phylum	1.0	1.0	490866	490866	490866	1.0	1.0	1	1	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	32066	Fusobacteria	phylum	0.9998145427825222	1.0	3132798	3132217	3132217	0.6	1.0	5	3	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	544448	Tenericutes	phylum	0.9998951431030509	1.0	1878751	1878554	1878554	0.6666666666666666	1.0	3	2	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	508458	Synergistetes	phylum	0.9994042397934831	1.0	2000805	1999613	1999613	0.4	1.0	5	2	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1930617	Calditrichaeota	phylum	0.9999403438004856	1.0	4978527	4978230	4978230	0.9166666666666666	1.0	12	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203691	Spirochaetes	phylum	0.9994908563729623	1.0	6345950	6342719	6342719	0.7368421052631579	1.0	19	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1297	Deinococcus-Thermus	phylum	0.9992114486111056	0.9966500468816191	4501926	4498376	4513496	0.997134670487106	0.9863013698630136	2094	2088	2117	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203682	Planctomycetes	phylum	0.996446981088796	0.9963483158743933	3766656	3753273	3767029	0.9911295091661738	0.9835680751173709	1691	1676	1704	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1090	Chlorobi	phylum	0.9994989169303531	0.9922103437379164	9832701	9827774	9904930	0.9993081180811808	0.9680518319928507	4336	4333	4476	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200783	Aquificae	phylum	0.9994824015502545	0.9912360331009132	4880231	4877705	4920831	0.9984714154692754	0.9796040791841631	3271	3266	3334	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28889	Crenarchaeota	phylum	0.9995527391706486	0.9894908283695694	14904055	14897389	15055611	0.9987226098064262	0.9555325749741469	10177	10164	10637	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200918	Thermotogae	phylum	0.9998296140931854	0.9857616960372712	30119862	30114730	30549706	0.9998273679364714	0.9674814856061028	34756	34750	35918	False
