sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
marmgCAMI2_short_read_pooled_gold_standard_assembly	2	Bacteria	superkingdom	0.9999788119491957	0.9890528673986841	2390498327	2390447677	2416905866	0.9999643263567578	0.9803866019765191	1401595	1401545	1429584	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2157	Archaea	superkingdom	0.9998400885369265	0.9699482572493072	156449072	156424054	161270514	0.9998191354675349	0.9817019429353188	149283	149256	152038	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	10239	Viruses	superkingdom		0.0	0	0	623753		0.0	0	0	51	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200940	Thermodesulfobacteria	phylum	1.0	1.0	1828388	1828388	1828388	1.0	1.0	3209	3209	3209	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	203691	Spirochaetes	phylum	0.9986453216125207	1.0	6351323	6342719	6342719	0.6666666666666666	1.0	21	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1090	Chlorobi	phylum	0.9997289963326189	1.0	9907615	9904930	9904930	0.999330207635633	1.0	4479	4476	4476	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203682	Planctomycetes	phylum	0.9898662337600911	1.0	3805594	3767029	3767029	0.9810017271157168	1.0	1737	1704	1704	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1930617	Calditrichaeota	phylum	1.0	1.0	4978230	4978230	4978230	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	74201	Verrucomicrobia	phylum	0.9755034958935301	1.0	1742616	1699928	1699928	0.9952235384027512	1.0	5234	5209	5209	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	134625	Kiritimatiellaeota	phylum	0.997989328558748	1.0	2633946	2628650	2628650	0.9993222636394442	1.0	2951	2949	2949	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	544448	Tenericutes	phylum	0.9988201659636756	1.0	1880773	1878554	1878554	0.25	1.0	8	2	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	508458	Synergistetes	phylum	0.9992229537949837	1.0	2001168	1999613	1999613	0.6666666666666666	1.0	3	2	2	True
