Sample	Tool	accuracy_bp	accuracy_bp (unfiltered)	accuracy_seq	accuracy_seq (unfiltered)	adjusted_rand_index_bp	adjusted_rand_index_bp (unfiltered)	adjusted_rand_index_seq	adjusted_rand_index_seq (unfiltered)	binning type	f1_score_bp	f1_score_bp (unfiltered)	f1_score_bp_cami1	f1_score_bp_cami1 (unfiltered)	f1_score_per_bp	f1_score_per_bp (unfiltered)	f1_score_per_seq	f1_score_per_seq (unfiltered)	f1_score_seq	f1_score_seq (unfiltered)	f1_score_seq_cami1	f1_score_seq_cami1 (unfiltered)	misclassification_bp	misclassification_bp (unfiltered)	misclassification_seq	misclassification_seq (unfiltered)	percentage_of_assigned_bps	percentage_of_assigned_bps (unfiltered)	percentage_of_assigned_seqs	percentage_of_assigned_seqs (unfiltered)	precision_avg_bp	precision_avg_bp (unfiltered)	precision_avg_bp_sem	precision_avg_bp_sem (unfiltered)	precision_avg_bp_var	precision_avg_bp_var (unfiltered)	precision_avg_seq	precision_avg_seq (unfiltered)	precision_avg_seq_sem	precision_avg_seq_sem (unfiltered)	precision_weighted_bp	precision_weighted_bp (unfiltered)	precision_weighted_seq	precision_weighted_seq (unfiltered)	rand_index_bp	rand_index_bp (unfiltered)	rand_index_seq	rand_index_seq (unfiltered)	rank	recall_avg_bp	recall_avg_bp (unfiltered)	recall_avg_bp_cami1	recall_avg_bp_cami1 (unfiltered)	recall_avg_bp_sem	recall_avg_bp_sem (unfiltered)	recall_avg_bp_sem_cami1	recall_avg_bp_sem_cami1 (unfiltered)	recall_avg_bp_var	recall_avg_bp_var (unfiltered)	recall_avg_bp_var_cami1	recall_avg_bp_var_cami1 (unfiltered)	recall_avg_seq	recall_avg_seq (unfiltered)	recall_avg_seq_cami1	recall_avg_seq_cami1 (unfiltered)	recall_avg_seq_sem	recall_avg_seq_sem (unfiltered)	recall_avg_seq_sem_cami1	recall_avg_seq_sem_cami1 (unfiltered)	recall_weighted_bp	recall_weighted_bp (unfiltered)	recall_weighted_seq	recall_weighted_seq (unfiltered)	unifrac_bp	unifrac_bp (unfiltered)	unifrac_seq	unifrac_seq (unfiltered)
marmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	superkingdom	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
marmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	phylum	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
marmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	class	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
marmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	order	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
marmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	family	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
marmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	genus	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
marmgCAMI2_short_read_pooled_gold_standard_assembly	Gold standard	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	taxonomic	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	species	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
marmgCAMI2_short_read_pooled_gold_standard_assembly	krepp-minD-dup v0.4.2	0.9901465531683373	0.9901465531683373	0.9912914995703916	0.9912914995703916	0.9982679191921909	0.9982679191921909	0.9946562965869683	0.9946562965869683	taxonomic	0.7911065692545186	0.7911065692545186	0.0	0.0	0.9949613314210375	0.9949613314210375	0.9952462504475088	0.9952462504475088	0.7946046322357028	0.7946046322357028	0.0	0.0	0.0001768359427281041	0.0001768359427281041	0.0007673173781453935	0.0007673173781453935	0.9903216776358061	0.9903216776358061	0.9920527188616105	0.9920527188616105	0.9996163743411739	0.9996163743411739	0.00023575164237171764	0.00023575164237171764	0.0	0.0	0.9989719005898943	0.9989719005898943	0.0003225775917906071	0.0003225775917906071	0.9998231640572719	0.9998231640572719	0.9992326826218546	0.9992326826218546	0.9996463906563067	0.9996463906563067	0.9984665418183436	0.9984665418183436	superkingdom	0.6545699397476946	0.6545699397476946	0.0	0.0	0.32733338686620644	0.32733338686620644	0.0	0.0	0.0	0.0	0.0	0.0	0.6596541691388408	0.6596541691388408	0.0	0.0	0.3298297129695454	0.3298297129695454	0.0	0.0	0.9901465531683373	0.9901465531683373	0.9912914995703916	0.9912914995703916	0.18092365474521757	0.17908664097904514	0.21813430136028986	0.21252618208051643
marmgCAMI2_short_read_pooled_gold_standard_assembly	krepp-minD-dup v0.4.2	0.9798422261569708	0.9881857827183408	0.9750036057966027	0.9846449998355251	0.9950455625318907	0.9950301107893172	0.9842931490969888	0.9841338091594072	taxonomic	0.4826763440283175	0.67848820029248	0.0	0.0	0.9886648071246403	0.9928529667722722	0.9837672160571289	0.9885377720675514	0.4746053128604924	0.6061631180538706	0.0	0.0	0.002352289847643685	0.00243555391181971	0.0073102051752388375	0.007538553551594163	0.9821525335905734	0.9905984386205656	0.9821835692072561	0.9921241811046136	0.9976044600139055	0.5429679360180013	0.0010533559075516414	0.07709682810333021	0.0	0.0	0.9303949785472944	0.455821788718607	0.06290468990849583	0.07519140953372674	0.9976477101523563	0.9975644460881803	0.9926897948247612	0.9924614464484058	0.9975727542779432	0.9975759497044321	0.992628107862591	0.9926131874722535	phylum	0.3183535225531678	0.9041586521993249	0.0	0.0	0.07081885114390667	0.05703297809969542	0.0	0.0	0.0	0.0	0.0	0.0	0.31855092444863226	0.9044845529050197	0.0	0.0	0.07080888764801045	0.056849915696731514	0.0	0.0	0.9798422261569708	0.9881857827183408	0.9750036057966027	0.9846449998355251	0.18092365474521757	0.17908664097904514	0.21813430136028986	0.21252618208051643
marmgCAMI2_short_read_pooled_gold_standard_assembly	krepp-minD-dup v0.4.2	0.9837475159935299	0.99276642678028	0.978861360608535	0.988986151102325	0.9967057908910323	0.9965716339876997	0.9870522134706319	0.9863977140084219	taxonomic	0.5021774661161853	0.621940121254977	0.0	0.0	0.9910366343818078	0.9955378265239295	0.9862875785773101	0.9911698694761211	0.4840395222761098	0.5504027201542819	0.0	0.0	0.0015654228355344024	0.0016752571766217583	0.00617266275335937	0.00663674734631281	0.9852899113203325	0.9944323567225443	0.9849410696635008	0.9955936546478147	0.9972675853476047	0.4594398946676827	0.0008751593571362246	0.05741993069630834	0.0	0.0	0.8800951772573691	0.38606849564405593	0.05603245461180586	0.05396399843538495	0.9984345771644656	0.9983247428233782	0.9938273372466406	0.9933632526536872	0.998637451976715	0.9985972718275163	0.9943058241826732	0.9940829732434386	class	0.33557994005930214	0.9622968384326305	0.0	0.0	0.0539290582948445	0.028160135811018446	0.0	0.0	0.0	0.0	0.0	0.0	0.33381700532206915	0.9583234431095572	0.0	0.0	0.053680481780395424	0.02837935209917311	0.0	0.0	0.9837475159935299	0.99276642678028	0.978861360608535	0.988986151102325	0.18092365474521757	0.17908664097904514	0.21813430136028986	0.21252618208051643
