sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
marmgCAMI2_short_read_pooled_gold_standard_assembly	2	Bacteria	superkingdom	0.9998191237472431	0.9916408312445215	2397136127	2396702542	2416905866	0.9991741407399474	0.9918661652620623	1419128	1417956	1429584	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2157	Archaea	superkingdom	0.9995271253699207	0.9716133167405915	156766710	156692579	161270514	0.9988806715970417	0.9860824267617306	150090	149922	152038	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	10239	Viruses	superkingdom		0.0	0	0	623753		0.0	0	0	51	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200940	Thermodesulfobacteria	phylum	0.999781275905135	1.0	1828788	1828388	1828388	0.9993771410775459	1.0	3211	3209	3209	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	203691	Spirochaetes	phylum	0.9950941239465584	1.0	6373989	6342719	6342719	0.1414141414141414	1.0	99	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1090	Chlorobi	phylum	0.9996202324564905	1.0	9908693	9904930	9904930	0.9975484733675062	1.0	4487	4476	4476	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203682	Planctomycetes	phylum	0.9839307351528033	1.0	3828551	3767029	3767029	0.9540873460246361	1.0	1786	1704	1704	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1930617	Calditrichaeota	phylum	0.9999425531624283	1.0	4978516	4978230	4978230	0.9166666666666666	1.0	12	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	74201	Verrucomicrobia	phylum	0.974886994341975	1.0	1743718	1699928	1699928	0.9921904761904762	1.0	5250	5209	5209	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	134625	Kiritimatiellaeota	phylum	0.998810690863218	1.0	2631780	2628650	2628650	0.9979695431472081	1.0	2955	2949	2949	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	544448	Tenericutes	phylum	0.9831351506375149	1.0	1910779	1878554	1878554	0.018518518518518517	1.0	108	2	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	508458	Synergistetes	phylum	0.999419225050293	1.0	2000775	1999613	1999613	0.2857142857142857	1.0	7	2	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200930	Deferribacteres	phylum	0.9992505152707514	1.0	7813368	7807512	7807512	0.9964705882352941	1.0	5100	5082	5082	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1297	Deinococcus-Thermus	phylum	0.9964587984288016	1.0	4529536	4513496	4513496	0.9892523364485981	1.0	2140	2117	2117	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	32066	Fusobacteria	phylum	0.9907006475798151	1.0	3161618	3132217	3132217	0.030927835051546393	1.0	97	3	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200783	Aquificae	phylum	0.999154516908139	1.0	4924995	4920831	4920831	0.9952238805970149	1.0	3350	3334	3334	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200918	Thermotogae	phylum	0.9996421285393392	0.9999285099503086	30558458	30547522	30549706	0.9990541367606967	0.9998329528370177	35946	35912	35918	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	201174	Actinobacteria	phylum	0.9934267996295484	0.9951420730931777	187580772	186347766	187257449	0.9865581253257139	0.9947273056713173	166941	164697	165570	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1224	Proteobacteria	phylum	0.9985072759135792	0.9948198745462999	1607930107	1605529911	1613890064	0.9961320055962473	0.988797333580224	911325	907800	918085	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28890	Euryarchaeota	phylum	0.9994823955827712	0.9893171678111145	131838133	131769893	133192769	0.9988757357317638	0.9949861295115685	136089	135936	136621	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	976	Bacteroidetes	phylum	0.9982518791968619	0.9885337914757217	291653185	291143340	294520372	0.9889340007259161	0.9889924365207996	118471	117160	118464	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1239	Firmicutes	phylum	0.9845754246851844	0.9767136736380779	127423800	125458342	128449458	0.9435469190861928	0.9739181492572369	87896	82934	85155	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28889	Crenarchaeota	phylum	0.9996491336276009	0.9753306591143993	14689353	14684199	15055611	0.9982606916308574	0.9172699069286453	9774	9757	10637	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1117	Cyanobacteria	phylum	0.9973334438500335	0.9484734160451367	95864848	95609219	100803267	0.9933924534863502	0.9416127570151221	69012	68556	72807	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	651137	Thaumarchaeota	phylum	0.9997479043818909	0.8164881638474255	10234212	10231632	12531268	0.9985768500948766	0.880937434609751	4216	4210	4779	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	57723	Acidobacteria	phylum	0.8515639214648428	0.009242432212200197	60457	51483	5570287	0.6153846153846154	0.008622547962923045	65	40	4639	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	192989	Nanoarchaeota	phylum		0.0	0	0	490866		0.0	0	0	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	204428	Chlamydiae	phylum	0.0		3711	0	0	0.0		14	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1853220	Rhodothermaeota	phylum	0.0		14115	0	0	0.0		14	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200795	Chloroflexi	phylum	0.0		31466	0	0	0.0		47	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1855361	Candidatus Kryptonia	phylum	0.0		2085	0	0	0.0		8	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	74152	Elusimicrobia	phylum	0.0		514	0	0	0.0		2	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1802339	Candidatus Tectomicrobia	phylum	0.0		417	0	0	0.0		2	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	65842	Fibrobacteres	phylum	0.0		1171	0	0	0.0		5	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1936987	Balneolaeota	phylum	0.0		1883	0	0	0.0		6	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	142182	Gemmatimonadetes	phylum	0.0		13121	0	0	0.0		13	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	40117	Nitrospirae	phylum	0.0		150	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	2138240	Coprothermobacterota	phylum	0.0		1747	0	0	0.0		4	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	256845	Lentisphaerae	phylum	0.0		1054	0	0	0.0		2	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1134404	Ignavibacteriae	phylum	0.0		491	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	68297	Dictyoglomi	phylum	0.0		268	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	67819	Armatimonadetes	phylum	0.0		487	0	0	0.0		1	0	0	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	28221	Deltaproteobacteria	class	0.9987522815857167	1.0	69500457	69413740	69413740	0.9390039171796307	1.0	3574	3356	3356	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	649775	Synergistia	class	0.999419225050293	1.0	2000775	1999613	1999613	0.2857142857142857	1.0	7	2	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1937959	Saprospiria	class	0.9968822006076549	1.0	4413690	4399929	4399929	0.3	1.0	30	9	9	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1962850	Calditrichae	class	0.9999425531624283	1.0	4978516	4978230	4978230	0.9166666666666666	1.0	12	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203692	Spirochaetia	class	0.995226998065945	1.0	6373138	6342719	6342719	0.14583333333333334	1.0	96	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1553900	Oligoflexia	class	0.9999608336691432	1.0	7251126	7250842	7250842	0.9975669099756691	1.0	411	410	410	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203490	Fusobacteriia	class	0.9907827527175048	1.0	3161356	3132217	3132217	0.03125	1.0	96	3	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	187857	Aquificae	class	0.999154516908139	1.0	4924995	4920831	4920831	0.9952238805970149	1.0	3350	3334	3334	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	191410	Chlorobia	class	0.9996474716511397	1.0	9908423	9904930	9904930	0.9977708426214891	1.0	4486	4476	4476	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	666505	Phycisphaerae	class	1.0	1.0	3767029	3767029	3767029	1.0	1.0	1704	1704	1704	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	67799	Thermodesulfobacteria	class	0.9999119520450368	1.0	1828549	1828388	1828388	0.9996884735202493	1.0	3210	3209	3209	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	414999	Opitutae	class	0.9991524477332973	1.0	1701370	1699928	1699928	0.9992326875119892	1.0	5213	5209	5209	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	28216	Betaproteobacteria	class	0.9894886310800739	1.0	26024108	25750559	25750559	0.7518218623481782	1.0	2470	1857	1857	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183967	Thermoplasmata	class	0.9987823961712283	1.0	1586723	1584791	1584791	0.125	1.0	8	1	1	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1921781	Kiritimatiellae	class	1.0	1.0	2628650	2628650	2628650	1.0	1.0	2949	2949	2949	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	84992	Acidimicrobiia	class	0.9993770158791638	1.0	4833189	4830178	4830178	0.16666666666666666	1.0	6	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183980	Archaeoglobi	class	0.9999144664256436	1.0	11118441	11117490	11117490	0.9996303483966362	1.0	10821	10817	10817	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183968	Thermococci	class	0.9999228891903246	1.0	31902142	31899682	31899682	0.99974679270763	1.0	23696	23690	23690	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	68337	Deferribacteres	class	0.9992505152707514	1.0	7813368	7807512	7807512	0.9964705882352941	1.0	5100	5082	5082	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	188787	Deinococci	class	0.9984119628152875	1.0	4520675	4513496	4513496	0.9929643527204502	1.0	2132	2117	2117	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200643	Bacteroidia	class	0.9811867659235781	1.0	5230467	5132065	5132065	0.0034602076124567475	1.0	289	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183963	Halobacteria	class	0.9994382250209997	0.9999902590060475	30095680	30078773	30079066	0.9987195561127857	0.9999732905982905	37487	37439	37440	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	29547	Epsilonproteobacteria	class	0.9940594935446184	0.9999841260671464	17744110	17638701	17638981	0.9782316771503287	0.9999277561046092	14149	13841	13842	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183939	Methanococci	class	0.9997203188365263	0.9999839962599976	20938128	20932272	20932607	0.9990516423829641	0.9999568537774518	23198	23176	23177	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	188708	Thermotogae	class	0.9996907088931878	0.9999285099503086	30556973	30547522	30549706	0.9990819307275004	0.9998329528370177	35945	35912	35918	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	768503	Cytophagia	class	0.9979141812946916	0.9999118846907834	40527971	40443437	40447001	0.9896647559492792	0.9996490920256162	23028	22790	22798	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	224756	Methanomicrobia	class	0.9994523572318286	0.9984508955806338	32285645	32267964	32318028	0.9992225159384233	0.9963048140778832	38586	38556	38699	False
