sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
marmgCAMI2_short_read_pooled_gold_standard_assembly	2	Bacteria	superkingdom	0.9998907786591379	0.9912519795257926	2396024421	2395762724	2416905866	0.9995350342505925	0.9894486787764832	1415158	1414500	1429584	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2157	Archaea	superkingdom	0.9994829311810959	0.9718798626759508	156816650	156735565	161270514	0.998828010547905	0.9865691471868875	150172	149996	152038	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	10239	Viruses	superkingdom		0.0	0	0	623753		0.0	0	0	51	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200940	Thermodesulfobacteria	phylum	0.9992605510834593	1.0	1829741	1828388	1828388	0.998755057578587	1.0	3213	3209	3209	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	203691	Spirochaetes	phylum	0.9949431807843065	1.0	6374956	6342719	6342719	0.15053763440860216	1.0	93	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1090	Chlorobi	phylum	0.9996100433614827	1.0	9908794	9904930	9904930	0.9979933110367893	1.0	4485	4476	4476	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203682	Planctomycetes	phylum	0.9862168937888973	1.0	3819676	3767029	3767029	0.9687322342239909	1.0	1759	1704	1704	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1930617	Calditrichaeota	phylum	1.0	1.0	4978230	4978230	4978230	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	134625	Kiritimatiellaeota	phylum	0.997670779459592	1.0	2634787	2628650	2628650	0.9986454453098544	1.0	2953	2949	2949	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	32066	Fusobacteria	phylum	0.991087161848952	1.0	3160385	3132217	3132217	0.03614457831325301	1.0	83	3	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	544448	Tenericutes	phylum	0.9844783384307075	1.0	1908172	1878554	1878554	0.021739130434782608	1.0	92	2	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200930	Deferribacteres	phylum	0.9992310763906664	1.0	7813520	7807512	7807512	0.9978401727861771	1.0	5093	5082	5082	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1297	Deinococcus-Thermus	phylum	0.9977083744578472	1.0	4523863	4513496	4513496	0.9906410856340665	1.0	2137	2117	2117	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	508458	Synergistetes	phylum	0.9987168998622503	1.0	2002182	1999613	1999613	0.5	1.0	4	2	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200783	Aquificae	phylum	0.9992121365091271	1.0	4924711	4920831	4920831	0.996711509715994	1.0	3345	3334	3334	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200918	Thermotogae	phylum	0.9993799088910348	0.9999285099503086	30566476	30547522	30549706	0.9987762821225943	0.9998329528370177	35956	35912	35918	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	74201	Verrucomicrobia	phylum	0.9774428480654167	0.9999117609686998	1739005	1699778	1699928	0.9940828402366864	0.9998080245728547	5239	5208	5209	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	201174	Actinobacteria	phylum	0.9947646980902772	0.9950008397262744	187301901	186321319	187257449	0.9900369181187393	0.9944857160113547	166314	164657	165570	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1224	Proteobacteria	phylum	0.9985727760302237	0.9947679118991094	1607740655	1605446049	1613890064	0.9967528401663566	0.9883376811515273	910334	907378	918085	False
