sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
marmgCAMI2_short_read_pooled_gold_standard_assembly	2	Bacteria	superkingdom	0.9998396083621242	0.9916286768613437	2397057634	2396673166	2416905866	0.9992381669210808	0.9918025103806422	1418946	1417865	1429584	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2157	Archaea	superkingdom	0.9993256580847468	0.971919535148254	156847732	156741963	161270514	0.9982565412973462	0.9866875386416554	150276	150014	152038	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	10239	Viruses	superkingdom		0.0	0	0	623753		0.0	0	0	51	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200940	Thermodesulfobacteria	phylum	0.9993490305693277	1.0	1829579	1828388	1828388	0.998755057578587	1.0	3213	3209	3209	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	203691	Spirochaetes	phylum	0.9947495348716484	1.0	6376197	6342719	6342719	0.12844036697247707	1.0	109	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1090	Chlorobi	phylum	0.9994568284573857	1.0	9910313	9904930	9904930	0.9973262032085561	1.0	4488	4476	4476	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203682	Planctomycetes	phylum	0.9873925593060049	1.0	3815128	3767029	3767029	0.9742710120068611	1.0	1749	1704	1704	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1930617	Calditrichaeota	phylum	1.0	1.0	4978230	4978230	4978230	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	134625	Kiritimatiellaeota	phylum	0.9966596649807011	1.0	2637460	2628650	2628650	0.9986454453098544	1.0	2953	2949	2949	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	32066	Fusobacteria	phylum	0.990138812143344	1.0	3163412	3132217	3132217	0.02702702702702703	1.0	111	3	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	544448	Tenericutes	phylum	0.9886049256738871	1.0	1900207	1878554	1878554	0.028985507246376812	1.0	69	2	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200930	Deferribacteres	phylum	0.9998058657236214	1.0	7809028	7807512	7807512	0.9988207547169812	1.0	5088	5082	5082	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1297	Deinococcus-Thermus	phylum	0.9983982700165924	1.0	4520737	4513496	4513496	0.993430314406382	1.0	2131	2117	2117	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	508458	Synergistetes	phylum	0.9990816662511348	1.0	2001451	1999613	1999613	0.5	1.0	4	2	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200783	Aquificae	phylum	0.9989088966234867	1.0	4926206	4920831	4920831	0.9949268874962698	1.0	3351	3334	3334	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200918	Thermotogae	phylum	0.9987574841366954	0.9999285099503086	30585525	30547522	30549706	0.9970293456231434	0.9998329528370177	36019	35912	35918	False
