sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
strmgCAMI2_short_read_pooled_gold_standard_assembly	2	Bacteria	superkingdom	1.0	0.9985313614585383	1449207241	1449207241	1451338733	1.0	0.9973668563662618	35226	35226	35319	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1224	Proteobacteria	phylum	0.9999194462728969	0.9989919599688006	899076959	899004535	899911682	0.99573905377608	0.9687656350511042	13612	13554	13991	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	976	Bacteroidetes	phylum	0.9997014199236818	0.9985685561262223	32607668	32597932	32644661	0.9911504424778761	0.9838945827232797	678	672	683	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	201174	Actinobacteria	phylum	0.9211453967886004	0.9978478160728314	2760790	2543089	2548574	0.20930232558139536	0.9	43	9	10	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1239	Firmicutes	phylum	0.9998516824446613	0.9945559300594132	513499564	513423403	516233816	0.9990686274509804	0.9876908165737824	20400	20381	20635	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	32066	Fusobacteria	phylum	0.0		2309	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	204428	Chlamydiae	phylum	0.0		3780	0	0	0.0		3	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	91061	Bacilli	class	0.999843698371559	0.9989547931670768	510416947	510337168	510871134	0.9990612184396462	0.9898663533558526	20239	20220	20427	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1236	Gammaproteobacteria	class	0.999922782475553	0.9985564505651122	898682009	898612615	899911682	0.9958546154415575	0.9615467085983846	13509	13453	13991	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1760	Actinobacteria	class	0.965240781760738	0.9978478160728314	2634668	2543089	2548574	0.225	0.9	40	9	10	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	200643	Bacteroidia	class	0.999901798934778	0.9971755565174961	32555655	32552458	32644661	0.9969788519637462	0.9663250366032211	662	660	683	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	186801	Clostridia	class	0.9812966197762654	0.5443099180596574	2974596	2918961	5362682	0.9655172413793104	0.6730769230769231	145	140	208	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	203490	Fusobacteriia	class	0.0		2309	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	28216	Betaproteobacteria	class	0.0		101795	0	0	0.0		18	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	526524	Erysipelotrichia	class	0.0		46413	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	204429	Chlamydiia	class	0.0		3780	0	0	0.0		3	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	28211	Alphaproteobacteria	class	0.0		18388	0	0	0.0		12	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	84998	Coriobacteriia	class	0.0		126122	0	0	0.0		3	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1737404	Tissierellia	class	0.0		28931	0	0	0.0		4	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	117743	Flavobacteriia	class	0.0		7953	0	0	0.0		5	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	29547	Epsilonproteobacteria	class	0.0		1028	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	186826	Lactobacillales	order	0.9998172796067002	0.9987971066221112	444509770	444428549	444963793	0.9991848379865498	0.990005047955578	19628	19612	19810	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1385	Bacillales	order	0.9993329815637519	0.9982324882443672	65834762	65790849	65907341	0.9827288428324698	0.9222042139384117	579	569	617	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	85009	Propionibacteriales	order	0.996304439295724	0.9978478160728314	2552522	2543089	2548574	0.8181818181818182	0.9	11	9	10	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	91347	Enterobacterales	order	0.9999279019263297	0.9975560901764136	897777107	897712379	899911682	0.9960754716981132	0.943320706168251	13250	13198	13991	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	171549	Bacteroidales	order	0.999901798934778	0.9971755565174961	32555655	32552458	32644661	0.9969788519637462	0.9663250366032211	662	660	683	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	186802	Clostridiales	order	0.9812966197762654	0.5443099180596574	2974596	2918961	5362682	0.9655172413793104	0.6730769230769231	145	140	208	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	85004	Bifidobacteriales	order	0.0		5398	0	0	0.0		3	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	85007	Corynebacteriales	order	0.0		18782	0	0	0.0		6	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	203491	Fusobacteriales	order	0.0		2309	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	135614	Xanthomonadales	order	0.0		73890	0	0	0.0		13	0	0	True
