sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
marmgCAMI2_short_read_pooled_gold_standard_assembly	2	Bacteria	superkingdom	0.9998362690962916	0.9916344288437422	2397079544	2396687068	2416905866	0.9992381776589432	0.9918165004644708	1418966	1417885	1429584	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2157	Archaea	superkingdom	0.9994142089916405	0.9718682238465489	156825555	156733688	161270514	0.9983894046787128	0.9866809613386127	150255	150013	152038	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	10239	Viruses	superkingdom		0.0	0	0	623753		0.0	0	0	51	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200940	Thermodesulfobacteria	phylum	0.9991256773268459	1.0	1829988	1828388	1828388	0.9981337480559875	1.0	3215	3209	3209	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	203691	Spirochaetes	phylum	0.9935353898636103	1.0	6383989	6342719	6342719	0.10218978102189781	1.0	137	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1090	Chlorobi	phylum	0.9995172413653916	1.0	9909714	9904930	9904930	0.9971040320784139	1.0	4489	4476	4476	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203682	Planctomycetes	phylum	0.9865808231849684	1.0	3818267	3767029	3767029	0.9692832764505119	1.0	1758	1704	1704	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	1930617	Calditrichaeota	phylum	1.0	1.0	4978230	4978230	4978230	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	134625	Kiritimatiellaeota	phylum	0.9964934227984381	1.0	2637900	2628650	2628650	0.9983073798239676	1.0	2954	2949	2949	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	32066	Fusobacteria	phylum	0.9874406378702015	1.0	3172056	3132217	3132217	0.022556390977443608	1.0	133	3	3	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	544448	Tenericutes	phylum	0.9847239811793913	1.0	1907696	1878554	1878554	0.0196078431372549	1.0	102	2	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200930	Deferribacteres	phylum	0.9989435460541375	1.0	7815769	7807512	7807512	0.9958847736625515	1.0	5103	5082	5082	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1297	Deinococcus-Thermus	phylum	0.9980333407777746	1.0	4522390	4513496	4513496	0.9906410856340665	1.0	2137	2117	2117	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	508458	Synergistetes	phylum	0.9985757553814923	1.0	2002465	1999613	1999613	0.4	1.0	5	2	2	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	200783	Aquificae	phylum	0.9983673769162069	1.0	4928878	4920831	4920831	0.9922619047619048	1.0	3360	3334	3334	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200918	Thermotogae	phylum	0.9990220563046104	0.9999285099503086	30577425	30547522	30549706	0.9975832662018389	0.9998329528370177	35999	35912	35918	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	74201	Verrucomicrobia	phylum	0.9762622422043894	0.9999117609686998	1741108	1699778	1699928	0.9929456625357483	0.9998080245728547	5245	5208	5209	True
marmgCAMI2_short_read_pooled_gold_standard_assembly	201174	Actinobacteria	phylum	0.9939193395798994	0.9949729583254122	187455954	186316098	187257449	0.9875850901130536	0.9945340339433473	166735	164665	165570	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1224	Proteobacteria	phylum	0.9984131975346193	0.9948963357642928	1608205215	1605653311	1613890064	0.9958991048206352	0.98929401961692	911996	908256	918085	False
