sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
strmgCAMI2_short_read_pooled_gold_standard_assembly	2	Bacteria	superkingdom	1.0	0.9995859319493542	1450737780	1450737780	1451338733	1.0	0.999207225572638	35291	35291	35319	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1224	Proteobacteria	phylum	0.9965402450742302	0.9998984955948155	902944303	899820337	899911682	0.9880952380952381	0.9966406975913087	14112	13944	13991	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	201174	Actinobacteria	phylum	0.9633073430011713	0.9978478160728314	2639956	2543089	2548574	0.4090909090909091	0.9	22	9	10	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	976	Bacteroidetes	phylum	0.9998207099896791	0.9894239673678952	32305202	32299410	32644661	0.9955489614243324	0.9824304538799414	674	671	683	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1239	Firmicutes	phylum	0.9998107845472651	0.986930106492675	509583116	509486695	516233816	0.9981370722619864	0.9866731281802762	20398	20360	20635	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	204428	Chlamydiae	phylum	0.0		14421	0	0	0.0		10	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1236	Gammaproteobacteria	class	0.9965397919467897	0.9997671004786445	902826059	899702093	899911682	0.9880732642339912	0.9947823600886284	14086	13918	13991	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1760	Actinobacteria	class	0.9935257051617382	0.9978478160728314	2559661	2543089	2548574	0.45	0.9	20	9	10	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	91061	Bacilli	class	0.9997912761691135	0.9936406878686553	507728320	507622345	510871134	0.9983722192078134	0.9908454496499731	20273	20240	20427	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	200643	Bacteroidia	class	0.9998207021418045	0.9893806524748412	32303788	32297996	32644661	0.9955423476968797	0.9809663250366032	673	670	683	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	186801	Clostridia	class	0.9776516259075159	0.29304124316899643	1607410	1571487	5362682	0.940677966101695	0.5336538461538461	118	111	208	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	84998	Coriobacteriia	class	0.0		80295	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	28216	Betaproteobacteria	class	0.0		83799	0	0	0.0		13	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	28211	Alphaproteobacteria	class	0.0		34445	0	0	0.0		13	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	204429	Chlamydiia	class	0.0		14421	0	0	0.0		10	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	526524	Erysipelotrichia	class	0.0		7761	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	117743	Flavobacteriia	class	0.0		1414	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1737404	Tissierellia	class	0.0		6618	0	0	0.0		3	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	91347	Enterobacterales	order	0.9965829428146356	0.9996164990332906	902650975	899566565	899911682	0.9885974914481186	0.991494532199271	14032	13872	13991	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1385	Bacillales	order	0.9983279504838499	0.9989771549120757	65950200	65839928	65907341	0.9495934959349593	0.946515397082658	615	584	617	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	85009	Propionibacteriales	order	1.0	0.9978478160728314	2543089	2543089	2548574	1.0	0.9	9	9	10	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	186826	Lactobacillales	order	0.9998188638224094	0.9926607624005039	441778120	441698098	444963793	0.9990843422525181	0.9914184755174155	19658	19640	19810	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	171549	Bacteroidales	order	0.9998207021418045	0.9893806524748412	32303788	32297996	32644661	0.9955423476968797	0.9809663250366032	673	670	683	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	186802	Clostridiales	order	0.978277271533172	0.29304124316899643	1606382	1571487	5362682	0.9487179487179487	0.5336538461538461	117	111	208	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	72274	Pseudomonadales	order	0.0		138567	0	0	0.0		37	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	84999	Coriobacteriales	order	0.0		80295	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	135623	Vibrionales	order	0.0		15223	0	0	0.0		8	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	135625	Pasteurellales	order	0.0		8966	0	0	0.0		4	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	80840	Burkholderiales	order	0.0		76901	0	0	0.0		9	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	206351	Neisseriales	order	0.0		6898	0	0	0.0		4	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	135622	Alteromonadales	order	0.0		2646	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	356	Rhizobiales	order	0.0		20985	0	0	0.0		5	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	204455	Rhodobacterales	order	0.0		8613	0	0	0.0		5	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	51291	Chlamydiales	order	0.0		14421	0	0	0.0		10	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	85011	Streptomycetales	order	0.0		8869	0	0	0.0		6	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	72273	Thiotrichales	order	0.0		2002	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	526525	Erysipelotrichales	order	0.0		7761	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	204457	Sphingomonadales	order	0.0		4847	0	0	0.0		3	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	85004	Bifidobacteriales	order	0.0		5398	0	0	0.0		3	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	200644	Flavobacteriales	order	0.0		1414	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1737405	Tissierellales	order	0.0		6618	0	0	0.0		3	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	85007	Corynebacteriales	order	0.0		2305	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	135614	Xanthomonadales	order	0.0		6195	0	0	0.0		2	0	0	True
