sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
rhimgCAMI2_short_read_pooled_gsa	2	Bacteria	superkingdom	0.8400034712164633	0.9300641616491201	1153174987	968670992	1041509857	0.8954173869838605	0.8227952863282829	1074758	962357	1169619	False
rhimgCAMI2_short_read_pooled_gsa	2157	Archaea	superkingdom	0.21313081215356472	0.8745054758210695	5405591	1152098	1317428	0.5289687137891078	0.8693582174823843	8630	4565	5251	True
rhimgCAMI2_short_read_pooled_gsa	2759	Eukaryota	superkingdom	0.9979920665226065	0.2204110740776521	333433357	332763845	1509741951	0.9874074822542754	0.03465782617311579	79174	78177	2255681	False
rhimgCAMI2_short_read_pooled_gsa	10239	Viruses	superkingdom	0.004019849653860216	0.01339205502233402	1594587	6410	478642	0.008052708638360176	0.012716763005780347	1366	11	865	True
rhimgCAMI2_short_read_pooled_gsa	67819	Armatimonadetes	phylum	0.8645003753332701	1.0	347691	300579	300579	0.9588932806324111	1.0	1265	1213	1213	True
rhimgCAMI2_short_read_pooled_gsa	28889	Crenarchaeota	phylum	0.2771676804374352	1.0	653994	181266	181266	0.6319018404907976	1.0	1141	721	721	True
rhimgCAMI2_short_read_pooled_gsa	508458	Synergistetes	phylum	0.823898452938349	1.0	842565	694188	694188	0.963543874523103	1.0	2359	2273	2273	True
rhimgCAMI2_short_read_pooled_gsa	28890	Euryarchaeota	phylum	0.1973543567365672	1.0	4470066	882187	882187	0.5002149921169557	1.0	6977	3490	3490	False
rhimgCAMI2_short_read_pooled_gsa	57723	Acidobacteria	phylum	0.8922652434753022	0.999947430084641	3197696	2853193	2853343	0.9590535169609021	0.9999036330345957	10819	10376	10377	True
rhimgCAMI2_short_read_pooled_gsa	142182	Gemmatimonadetes	phylum	0.8950048821426554	0.9966929641914523	1239210	1109099	1112779	0.9548837209302325	0.9961183891314895	4300	4106	4122	True
rhimgCAMI2_short_read_pooled_gsa	1224	Proteobacteria	phylum	0.8945634135026791	0.9452992744795033	770626845	689374581	729265958	0.8836024346814413	0.8290073795519023	563852	498221	600985	False
rhimgCAMI2_short_read_pooled_gsa	1117	Cyanobacteria	phylum	0.2424247962562918	0.9406973515627353	5799811	1406018	1494655	0.6189333624168394	0.9381715986113407	9169	5675	6049	False
rhimgCAMI2_short_read_pooled_gsa	201174	Actinobacteria	phylum	0.7666599718001593	0.9055289439162091	226531776	173672845	191791600	0.8954903902402358	0.8349951243295953	305991	274012	328160	False
rhimgCAMI2_short_read_pooled_gsa	1297	Deinococcus-Thermus	phylum	0.8705138834861758	0.8194816550436369	6689026	5822890	7105577	0.9445512095862537	0.7831201087211209	17692	16711	21339	False
rhimgCAMI2_short_read_pooled_gsa	976	Bacteroidetes	phylum	0.8233010064359052	0.7947769857350947	54929181	45223250	56900553	0.8580286508445585	0.6733974717529925	56124	48156	71512	False
rhimgCAMI2_short_read_pooled_gsa	1239	Firmicutes	phylum	0.5349275738826544	0.6530970905139174	58143045	31102318	47622809	0.7923232180163592	0.5884549638395792	84723	67128	114075	False
rhimgCAMI2_short_read_pooled_gsa	651137	Thaumarchaeota	phylum	0.4099039110691859	0.34903041637956495	216258	88645	253975	0.7695652173913043	0.3403846153846154	460	354	1040	True
rhimgCAMI2_short_read_pooled_gsa	204428	Chlamydiae	phylum	0.13207897896893112	0.20337052280884532	268983	35527	174691	0.43050847457627117	0.18898809523809523	295	127	672	True
rhimgCAMI2_short_read_pooled_gsa	74201	Verrucomicrobia	phylum	0.018785445620522735	0.010824579881640805	852362	16012	1479226	0.09116809116809117	0.010823608997124978	702	64	5913	True
rhimgCAMI2_short_read_pooled_gsa	200795	Chloroflexi	phylum	0.004304766864987099	0.0022692285603425695	376327	1620	713899	0.014084507042253521	0.0020484807101399795	426	6	2929	True
rhimgCAMI2_short_read_pooled_gsa	5204	Basidiomycota	phylum		0.0	0	0	49946458		0.0	0	0	78550	True
rhimgCAMI2_short_read_pooled_gsa	4890	Ascomycota	phylum		0.0	0	0	1339883822		0.0	0	0	2155687	True
