sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
strmgCAMI2_short_read_pooled_gold_standard_assembly	2	Bacteria	superkingdom	1.0	1.0	1451338733	1451338733	1451338733	1.0	1.0	35319	35319	35319	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1224	Proteobacteria	phylum	0.9990962793927431	0.9979295390455882	898860769	898048450	899911682	0.9777218828602228	0.972410835537131	13915	13605	13991	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	201174	Actinobacteria	phylum	0.9722139285128553	0.9978478160728314	2615771	2543089	2548574	0.23684210526315788	0.9	38	9	10	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	976	Bacteroidetes	phylum	0.9270211065174571	0.994585730266888	35023921	32467914	32644661	0.6062322946175638	0.9399707174231332	1059	642	683	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1239	Firmicutes	phylum	0.9975097469797826	0.9895045310243682	512090936	510815700	516233816	0.986804475440269	0.9531378725466441	19931	19668	20635	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1117	Cyanobacteria	phylum	0.0		161101	0	0	0.0		53	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	203691	Spirochaetes	phylum	0.0		44096	0	0	0.0		18	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	67820	Candidatus Microgenomates	phylum	0.0		1373	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	32066	Fusobacteria	phylum	0.0		7226	0	0	0.0		3	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	200795	Chloroflexi	phylum	0.0		23345	0	0	0.0		7	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	203682	Planctomycetes	phylum	0.0		4250	0	0	0.0		3	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1297	Deinococcus-Thermus	phylum	0.0		1135	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	221216	Candidatus Parcubacteria	phylum	0.0		1275	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	62680	Candidatus Marinimicrobia	phylum	0.0		3674	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	200783	Aquificae	phylum	0.0		2672	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1619053	Candidatus Peregrinibacteria	phylum	0.0		4451	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	65842	Fibrobacteres	phylum	0.0		3649	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1752731	Candidatus Magasanikbacteria	phylum	0.0		2518	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	200930	Deferribacteres	phylum	0.0		4684	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1752720	Candidatus Gottesmanbacteria	phylum	0.0		1204	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	544448	Tenericutes	phylum	0.0		1346	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1817907	Candidatus Kerfeldbacteria	phylum	0.0		1189	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	74152	Elusimicrobia	phylum	0.0		2412	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1817925	Candidatus Zambryskibacteria	phylum	0.0		1541	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	200918	Thermotogae	phylum	0.0		1307	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1817808	Candidatus Margulisbacteria	phylum	0.0		3706	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1752723	Candidatus Roizmanbacteria	phylum	0.0		2654	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	204428	Chlamydiae	phylum	0.0		1124	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	508458	Synergistetes	phylum	0.0		1479	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1798710	Candidatus Melainabacteria	phylum	0.0		4623	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	95818	Candidatus Saccharibacteria	phylum	0.0		1008	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1752719	Candidatus Levybacteria	phylum	0.0		3589	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	363464	Candidatus Gracilibacteria	phylum	0.0		1144	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1752722	Candidatus Woesebacteria	phylum	0.0		1373	0	0	0.0		1	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	265317	Candidatus Poribacteria	phylum	0.0		4848	0	0	0.0		1	0	0	True
